100666210	1	1
100666210	2	3
100666210	7	4
100666210	12	1
100666210	14	3
100666213	46	4
100666213	60	25
100666213	105	1
100666213	134	2
100666213	141	33
100666213	142	2
100666213	146	6
100666213	151	5
100666213	152	2
100666218	14	3
100666218	45	8
100666218	80	1
100666218	98	19
100666218	104	1
100666218	111	1
100666218	113	3
100666218	125	63
100666218	131	6
100666222	25	6
100666222	42	47
100666222	47	6
100666222	107	54
100666223	111	8
100666223	120	15
100666223	132	96
100666224	1	1
100666226	45	1
100666226	59	5
100666226	60	1
100666226	102	63
100666226	111	1
100666226	127	1
100666226	128	1
100666226	159	3
100666228	100	22
100666228	125	44
100666228	149	3
100666229	129	14
100666229	144	35
100666229	146	1
100666229	158	1
100666232	97	1
100666232	104	35
100666232	126	1
100666232	149	75
100666233	14	74
100666233	17	1
100666233	21	1
100666233	22	8
100666233	23	1
100666234	127	1
100666234	144	41
100666234	160	2
100666234	162	1
100666238	2	66
100666238	133	11
100666240	85	4
100666240	102	45
100666240	157	1
100666240	159	1
100666240	160	1
100666241	122	41
100666241	126	41
100666242	12	74
100666243	11	53
100666243	12	3
100666243	17	36
100666243	38	9
100666244	104	1
100666244	125	8
100666244	149	57
100666261	112	120
100666261	137	10
100666265	116	66
100666265	122	2
100666269	20	122
100666270	61	1
100666270	63	11
100666270	100	1
100666270	111	78
100666271	2	112
100666271	12	5
100666271	29	1
100666271	33	2
100666271	34	1
100666271	36	1
100666274	32	130
100666276	25	27
100666277	123	90
100666278	76	2
100666278	78	2
100666278	81	95
100666278	103	2
100666278	115	5
100666279	112	37
100666279	117	1
100666279	120	6
100666279	142	53
100666279	145	1
100666280	13	60
100666280	47	13
100666280	81	50
100666283	28	46
100666286	102	54
100666286	135	8
100666287	102	1
100666287	144	6
100666287	146	2
100666289	20	126
100666291	71	82
100666291	88	2
100666291	120	1
100666291	125	1
100666296	7	116
100666298	7	11
100666300	6	1
100666300	127	49
100666301	2	1
100666301	91	1
100666303	28	96
100666303	43	1
100666307	34	2
100666307	36	3
100666307	57	49
100666307	107	1
100666310	77	1
100666310	86	35
100666310	110	59
100666310	126	1
100666313	25	1
100666313	33	16
100666313	34	80
100666313	36	1
100666313	56	1
100666313	87	3
100666313	106	1
100666313	107	1
100666313	124	5
100666313	139	1
100666313	141	4
100666320	87	54
100666320	92	74
100666321	105	41
100666322	3	8
100666322	23	1
100666322	29	3
100666322	33	1
100666322	48	14
100666324	1	1
100666324	164	65
100666325	1	20
100666326	13	80
100666326	105	1
100666327	112	20
100666327	121	94
100666327	125	15
100666327	137	2
100666336	7	1
100666336	12	9
100666336	21	23
100666336	46	1
100666336	72	2
100666336	75	1
100666336	80	1
100666336	86	7
100666336	91	4
100666336	107	1
100666336	110	63
100666336	111	1
100666341	28	7
100666341	68	49
100666341	84	1
100666341	105	1
100666341	116	4
100666344	11	31
100666344	22	1
100666344	23	1
100666344	38	6
100666345	2	37
100666345	12	77
100666348	120	27
100666348	126	10
100666348	134	1
100666348	152	52
100666355	7	54
100666355	14	65
100666375	125	40
100666377	125	75
100666380	14	1
100666380	17	1
100666380	63	1
100666380	90	1
100666380	104	76
100666381	79	92
100666381	132	35
100666382	126	56
100666382	131	3
100666382	149	2
100666383	49	125
100666384	132	4
100666384	144	35
100666386	36	119
100666388	23	3
100666388	36	1
100666388	72	1
100666388	86	13
100666388	92	3
100666388	93	106
100666393	1	47
100666393	2	2
100666393	30	1
100666393	98	1
100666393	125	49
100666394	12	6
100666394	24	1
100666396	36	31
100666396	37	74
100666396	54	11
100666396	55	5
100666396	132	6
100666398	102	110
100666398	135	5
100666399	17	27
100666399	32	105
100666404	30	2
100666406	1	91
100666408	46	128
100666414	62	7
100666414	63	87
100666414	64	17
100666414	68	10
100666414	80	2
100666416	28	37
100666416	51	88
100666420	144	2
100666421	32	21
100666421	34	1
100666421	54	1
100666421	55	95
100666421	56	8
100666421	77	1
100666426	42	86
100666426	44	3
100666426	112	11
100666426	139	2
100666427	146	1
100666427	157	8
100666427	159	95
100666427	160	1
100666430	81	3
100666430	105	1
100666430	160	44
100666431	18	1
100666431	23	99
100666431	45	1
100666431	58	5
100666431	80	13
100666431	82	1
100666432	104	99
100666432	137	31
100666438	26	1
100666438	111	5
100666438	125	73
100666441	26	4
100666441	82	1
100666443	70	1
100666443	81	3
100666443	103	1
100666443	128	1
100666452	1	80
100666452	2	4
100666452	13	15
100666452	17	2
100666455	1	53
100666455	17	1
100666455	20	1
100666455	31	37
100666455	125	25
100666457	121	133
100666460	2	83
100666460	7	1
100666460	12	19
100666460	13	2
100666460	14	7
100666460	17	1
100666460	19	5
100666460	32	2
100666461	77	10
100666461	90	14
100666461	91	20
100666461	97	3
100666462	12	13
100666462	17	2
100666462	32	96
100666462	38	1
100666462	46	1
100666462	111	6
100666473	62	4
100666473	121	10
100666473	137	1
100666473	149	15
100666473	150	16
100666476	7	1
100666476	22	1
100666476	39	56
100666476	54	1
100666476	55	3
100666476	73	1
100666476	107	1
100666478	21	1
100666478	114	47
100666482	23	1
100666482	25	95
100666482	144	4
100666482	157	21
100666484	1	1
100666484	7	59
100666485	11	125
100666488	45	131
100666490	36	1
100666490	102	11
100666490	160	7
100666500	40	7
100666500	57	2
100666500	70	6
100666500	86	7
100666500	92	8
100666500	93	96
100666503	149	60
100666506	31	19
100666506	34	1
100666506	46	35
100666506	148	7
100666515	7	13
100666515	18	1
100666515	21	85
100666515	33	7
100666515	35	8
100666515	36	14
100666516	107	124
100666522	92	1
100666522	106	48
100666522	107	1
100666522	118	78
100666522	121	3
100666530	107	127
100666534	7	50
100666534	12	5
100666536	17	3
100666539	120	95
100666539	153	1
100666547	144	1
100666547	146	3
100666547	157	67
100666547	158	2
100666547	164	24
100666548	7	5
100666550	57	50
100666550	104	54
100666550	110	9
100666551	4	5
100666551	5	9
100666551	24	110
100666556	17	96
100666556	63	1
100666556	77	1
100666556	80	4
100666556	141	2
100666562	23	129
100666563	6	1
100666563	22	33
100666563	31	3
100666568	1	10
100666569	7	2
100666569	32	2
100666569	91	48
100666569	104	25
100666569	123	1
100666573	116	130
100666573	130	1
100666577	18	3
100666577	21	1
100666577	34	122
100666577	36	6
100666580	4	2
100666580	22	13
100666580	23	78
100666580	31	1
100666580	34	8
100666580	36	2
100666580	45	5
100666582	85	1
100666582	144	3
100666582	146	3
100666582	157	1
100666582	158	5
100666582	159	52
100666582	165	7
100666584	111	42
100666584	142	1
100666584	153	57
100666595	110	2
100666595	111	2
100666595	126	126
100666596	91	1
100666596	106	34
100666596	107	3
100666596	109	2
100666596	112	6
100666596	121	67
100666601	58	18
100666601	79	1
100666601	83	111
100666603	76	53
100666603	81	68
100666603	103	1
100666603	160	3
100666605	15	121
100666613	2	1
100666613	12	46
100666613	14	1
100666613	31	5
100666614	18	36
100666614	22	1
100666614	110	36
100666615	85	62
100666615	102	2
100666617	75	58
100666617	106	2
100666617	113	5
100666617	147	53
100666619	111	120
100666620	14	2
100666624	139	3
100666624	141	2
100666624	156	94
100666628	1	1
100666628	45	2
100666628	77	72
100666628	90	1
100666632	132	132
100666638	4	1
100666638	22	39
100666638	23	1
100666638	31	1
100666638	33	45
100666638	46	2
100666638	124	3
100666639	18	127
100666640	33	132
100666641	2	1
100666641	110	57
100666641	125	4
100666641	132	20
100666643	91	125
100666643	107	1
100666643	121	3
100666646	14	1
100666646	38	2
100666646	54	61
100666646	70	2
100666646	80	4
100666646	112	1
100666646	126	2
100666647	14	126
100666651	135	2
100666652	7	52
100666652	21	1
100666652	22	71
100666654	8	41
100666654	9	2
100666654	43	1
100666654	58	3
100666654	77	1
100666654	135	44
100666654	144	4
100666654	147	1
100666654	158	4
100666654	164	1
100666657	28	99
100666657	38	7
100666657	51	1
100666657	88	4
100666659	141	99
100666660	14	91
100666660	17	16
100666663	144	26
100666663	146	4
100666663	158	53
100666666	21	1
100666666	29	2
100666666	56	23
100666667	63	63
100666667	147	6
100666667	157	1
100666667	160	2
100666668	129	92
100666668	157	1
100666668	158	21
100666668	160	1
100666670	18	73
100666670	32	22
100666670	33	1
100666670	46	29
100666671	106	6
100666671	107	2
100666671	155	82
100666672	1	11
100666672	12	1
100666672	14	1
100666672	17	1
100666672	31	29
100666672	32	58
100666673	57	79
100666674	32	79
100666674	45	2
100666674	59	43
100666674	60	1
100666676	92	6
100666676	106	6
100666676	107	1
100666676	132	108
100666678	9	78
100666679	102	2
100666679	159	2
100666680	135	11
100666683	17	13
100666683	18	3
100666683	22	8
100666683	31	81
100666683	33	1
100666683	34	1
100666684	13	130
100666687	149	89
100666689	1	45
100666692	9	22
100666692	15	94
100666692	28	1
100666692	43	5
100666693	114	37
100666694	102	122
100666695	125	81
100666696	36	62
100666696	92	66
100666698	45	122
100666698	63	1
100666698	100	4
100666700	25	51
100666703	70	87
100666703	72	1
100666703	75	1
100666703	86	1
100666703	92	1
100666703	112	2
100666703	125	16
100666709	155	62
100666709	158	1
100666711	14	1
100666711	31	18
100666714	63	69
100666714	79	1
100666714	111	2
100666714	125	1
100666716	31	25
100666716	34	1
100666716	45	1
100666716	61	53
100666717	46	1
100666726	90	125
100666726	101	1
100666726	107	1
100666726	109	3
100666728	23	6
100666728	124	5
100666728	127	12
100666728	132	8
100666728	141	4
100666728	144	72
100666728	146	1
100666729	28	6
100666729	69	3
100666729	82	11
100666729	83	4
100666729	104	2
100666729	110	56
100666729	149	12
100666733	7	42
100666733	31	1
100666733	63	10
100666735	12	2
100666735	63	3
100666735	77	70
100666735	90	2
100666735	104	1
100666735	111	1
100666735	125	43
100666735	126	3
100666735	132	1
100666736	1	12
100666736	7	40
100666736	14	11
100666736	18	11
100666736	19	1
100666736	22	1
100666736	32	2
100666736	36	1
100666736	128	6
100666736	144	5
100666736	147	1
100666738	94	125
100666738	135	1
100666742	31	6
100666742	45	2
100666742	58	62
100666742	59	47
100666742	73	2
100666742	107	1
100666747	26	1
100666747	31	1
100666747	32	1
100666747	68	1
100666747	75	2
100666747	86	1
100666747	87	3
100666747	92	102
100666747	107	1
100666747	125	1
100666747	141	1
100666747	157	1
100666750	9	3
100666750	35	59
100666750	36	17
100666757	80	1
100666757	82	125
100666757	83	3
100666768	12	8
100666768	13	121
100666770	2	1
100666770	12	1
100666770	30	1
100666770	60	1
100666770	80	12
100666770	90	1
100666770	125	50
100666772	124	98
100666772	141	5
100666774	18	1
100666774	19	1
100666774	29	5
100666782	2	7
100666782	31	1
100666782	59	33
100666782	70	62
100666782	79	1
100666782	111	2
100666785	104	1
100666785	125	28
100666795	75	5
100666795	104	1
100666795	137	1
100666795	155	24
100666795	156	43
100666799	52	121
100666805	106	127
100666808	28	121
100666813	14	1
100666813	19	2
100666813	31	1
100666813	45	1
100666813	72	1
100666813	73	26
100666813	75	1
100666813	87	1
100666813	91	76
100666813	107	6
100666816	104	124
100666819	14	9
100666819	17	56
100666819	20	1
100666819	34	4
100666819	57	10
100666822	30	6
100666822	45	103
100666823	116	126
100666831	7	2
100666831	27	2
100666831	33	1
100666831	36	1
100666831	57	59
100666831	70	1
100666836	34	1
100666836	62	2
100666836	77	1
100666836	92	98
100666862	105	1
100666862	116	76
100666862	120	38
100666864	22	1
100666864	31	77
100666864	38	2
100666864	45	1
100666864	63	8
100666869	17	2
100666869	18	1
100666869	19	2
100666869	31	2
100666869	32	3
100666869	33	1
100666869	38	77
100666869	39	1
100666869	46	4
100666869	49	6
100666869	59	1
100666869	60	1
100666869	79	2
100666869	80	27
100666869	90	1
100666869	94	1
100666869	95	1
100666873	4	1
100666873	7	59
100666873	54	1
100666873	55	15
100666877	21	3
100666877	104	66
100666877	106	1
100666881	121	6
100666881	137	12
100666881	149	98
100666882	21	1
100666882	33	8
100666882	72	1
100666882	87	2
100666882	106	5
100666882	107	1
100666882	109	110
100666888	1	1
100666888	17	2
100666890	1	7
100666890	33	1
100666890	58	1
100666890	104	1
100666890	132	1
100666895	7	2
100666895	12	58
100666895	17	18
100666895	112	1
100666895	120	15
100666895	127	2
100666895	132	1
100666895	138	1
100666895	152	11
100666899	73	52
100666899	96	11
100666899	100	65
100666899	104	1
100666899	107	1
100666909	141	113
100666919	1	10
100666919	7	55
100666919	13	62
100666922	157	3
100666922	158	65
100666928	17	6
100666928	63	2
100666928	77	41
100666928	83	29
100666928	90	2
100666928	99	1
100666933	137	1
100666933	148	50
100666933	150	40
100666938	7	54
100666938	21	1
100666938	111	3
100666942	9	9
100666942	12	82
100666950	75	24
100666950	104	22
100666950	122	1
100666950	124	16
100666950	127	1
100666954	2	6
100666954	30	1
100666954	84	1
100666954	132	13
100666958	62	15
100666958	111	21
100666958	112	1
100666958	149	26
100666966	7	73
100666966	21	46
100666966	59	2
100666966	63	1
100666966	64	5
100666967	11	66
100666967	12	2
100666967	38	19
100666967	88	3
100666968	104	114
100666973	137	88
100666981	42	3
100666981	44	2
100666981	55	9
100666981	56	9
100666981	57	18
100666981	70	6
100666981	72	1
100666981	81	2
100666981	86	3
100666981	94	10
100666995	14	103
100666995	17	1
100666995	32	3
100666995	46	2
100666998	33	1
100666998	35	39
100666998	55	1
100667000	3	1
100667000	4	8
100667000	6	3
100667000	7	12
100667000	25	70
100667008	45	82
100667008	87	1
100667008	112	1
100667008	137	8
100667008	139	33
100667009	25	11
100667009	36	80
100667009	42	1
100667009	44	7
100667014	28	2
100667014	51	5
100667014	88	99
100667014	98	1
100667014	105	1
100667018	130	1
100667018	132	87
100667019	31	105
100667019	32	8
100667019	107	4
100667021	86	12
100667021	139	1
100667021	158	11
100667022	26	1
100667022	52	5
100667023	18	88
100667023	21	1
100667024	104	123
100667029	43	1
100667029	113	66
100667030	34	11
100667030	36	1
100667030	70	73
100667030	92	38
100667031	36	118
100667034	36	9
100667034	56	1
100667034	72	1
100667034	77	4
100667034	81	52
100667034	90	57
100667036	127	2
100667036	146	11
100667036	158	7
100667037	1	1
100667037	6	9
100667037	7	1
100667037	13	1
100667037	14	57
100667037	132	1
100667037	158	8
100667037	164	3
100667038	17	72
100667038	45	50
100667041	27	61
100667041	28	1
100667043	110	68
100667043	126	44
100667045	70	1
100667045	75	1
100667045	77	8
100667045	94	1
100667046	31	40
100667046	56	1
100667046	92	75
100667048	55	7
100667048	70	114
100667048	72	6
100667048	107	2
100667049	1	8
100667049	7	1
100667049	13	45
100667051	1	17
100667051	7	2
100667051	14	4
100667051	79	52
100667052	128	13
100667052	148	23
100667052	159	81
100667059	22	1
100667059	23	39
100667059	29	44
100667059	33	8
100667059	104	1
100667059	105	1
100667059	117	1
100667059	120	1
100667064	2	2
100667064	12	1
100667064	17	3
100667064	22	14
100667064	23	63
100667064	38	13
100667065	144	1
100667065	157	6
100667067	14	3
100667067	20	1
100667067	21	1
100667070	122	125
100667072	20	1
100667072	45	52
100667072	132	2
100667073	86	4
100667073	92	69
100667073	100	50
100667073	101	2
100667073	106	1
100667073	107	1
100667074	14	120
100667074	28	1
100667074	68	2
100667074	96	1
100667077	28	1
100667077	51	26
100667077	105	48
100667077	108	4
100667077	122	5
100667078	3	99
100667078	23	24
100667083	91	1
100667083	104	1
100667083	105	6
100667084	45	99
100667084	63	1
100667084	80	18
100667095	5	1
100667095	7	1
100667095	23	6
100667095	87	1
100667095	106	77
100667101	22	43
100667106	6	6
100667106	7	70
100667106	37	13
100667106	80	24
100667106	104	1
100667106	107	1
100667107	12	79
100667107	17	1
100667107	79	7
100667107	99	4
100667112	55	103
100667112	56	1
100667112	118	17
100667113	2	1
100667117	85	68
100667117	147	49
100667122	72	2
100667122	73	120
100667127	31	2
100667127	45	16
100667127	90	5
100667127	104	45
100667127	110	32
100667129	58	13
100667129	91	8
100667129	106	96
100667129	124	2
100667129	141	4
100667134	107	104
100667135	31	1
100667135	33	96
100667146	33	103
100667147	36	119
100667152	31	121
100667159	23	51
100667159	36	12
100667159	55	62
100667159	56	1
100667164	14	118
100667164	31	2
100667164	32	2
100667164	132	2
100667166	17	1
100667166	20	112
100667166	31	3
100667166	46	1
100667166	68	1
100667166	79	1
100667168	7	20
100667173	13	1
100667173	17	52
100667173	46	1
100667173	103	1
100667173	126	42
100667175	34	94
100667175	36	2
100667175	104	8
100667175	107	1
100667183	6	61
100667183	107	34
100667187	2	72
100667187	7	1
100667187	11	3
100667187	27	6
100667203	127	1
100667203	139	24
100667203	144	6
100667203	157	1
100667207	77	8
100667207	78	1
100667207	80	2
100667207	84	10
100667207	92	1
100667207	94	1
100667207	102	78
100667212	71	9
100667212	96	2
100667212	116	10
100667214	86	40
100667214	107	17
100667214	114	5
100667214	141	3
100667214	144	51
100667219	21	4
100667219	91	6
100667219	116	1
100667219	150	3
100667223	2	2
100667223	14	1
100667223	20	89
100667224	1	1
100667224	13	1
100667231	17	8
100667231	38	7
100667231	46	1
100667231	79	1
100667231	90	1
100667231	100	1
100667231	110	42
100667231	111	1
100667234	1	1
100667237	22	24
100667242	14	119
100667251	126	128
100667254	12	4
100667254	45	2
100667254	121	6
100667254	132	4
100667254	137	1
100667258	51	130
100667261	4	1
100667261	6	1
100667261	33	1
100667261	36	1
100667261	54	1
100667261	55	1
100667263	18	6
100667263	21	49
100667263	22	61
100667263	36	5
100667263	134	1
100667266	21	51
100667266	22	75
100667267	7	29
100667267	21	1
100667267	22	10
100667267	160	2
100667268	28	1
100667268	88	55
100667273	26	1
100667273	30	1
100667273	45	1
100667273	98	1
100667273	111	4
100667278	105	1
100667278	122	51
100667280	46	1
100667280	111	1
100667280	125	46
100667286	80	1
100667286	90	92
100667286	91	4
100667286	106	28
100667287	7	132
100667291	144	62
100667291	146	49
100667291	147	4
100667291	157	1
100667291	158	1
100667297	73	2
100667297	87	30
100667299	14	3
100667299	17	3
100667299	31	4
100667299	32	86
100667299	82	1
100667299	99	1
100667299	100	1
100667303	20	41
100667303	38	10
100667303	61	1
100667303	62	10
100667303	79	1
100667303	83	4
100667303	104	3
100667303	107	1
100667303	125	1
100667303	139	13
100667305	20	5
100667305	31	51
100667305	38	17
100667308	158	43
100667308	164	1
100667325	1	35
100667326	77	13
100667326	109	112
100667333	87	130
100667334	4	52
100667335	99	49
100667335	120	11
100667335	133	1
100667336	106	105
100667336	107	7
100667345	75	24
100667345	80	4
100667345	83	1
100667345	106	8
100667345	112	1
100667345	157	1
100667345	158	1
100667362	102	115
100667365	18	23
100667365	21	1
100667365	23	2
100667365	31	7
100667365	34	5
100667365	35	2
100667365	36	68
100667365	58	2
100667374	12	10
100667374	49	3
100667374	52	10
100667374	74	41
100667381	9	8
100667381	11	2
100667381	12	4
100667381	15	6
100667381	17	26
100667387	52	127
100667395	12	56
100667395	30	2
100667395	38	1
100667395	80	12
100667395	100	1
100667395	111	4
100667409	1	1
100667409	6	1
100667409	19	1
100667409	52	1
100667409	62	14
100667409	65	4
100667409	71	1
100667409	75	8
100667409	80	1
100667410	26	3
100667410	60	2
100667410	62	8
100667410	71	1
100667410	80	1
100667410	82	1
100667410	100	6
100667410	122	63
100667411	2	1
100667411	12	87
100667411	30	2
100667412	79	1
100667412	97	1
100667412	104	3
100667412	105	2
100667412	122	115
100667420	102	53
100667420	129	1
100667420	146	17
100667423	105	21
100667423	120	21
100667429	2	89
100667435	12	4
100667435	98	1
100667435	105	102
100667435	120	1
100667441	12	69
100667441	85	18
100667441	111	10
100667441	124	1
100667441	141	1
100667443	20	1
100667443	31	1
100667443	71	2
100667443	75	1
100667443	99	1
100667443	104	1
100667443	125	34
100667443	132	67
100667444	28	83
100667444	117	2
100667444	132	43
100667453	6	1
100667453	21	1
100667453	31	1
100667453	32	4
100667453	34	1
100667453	66	79
100667453	72	1
100667453	113	5
100667453	125	11
100667454	23	7
100667454	25	117
100667455	1	1
100667455	2	24
100667455	42	80
100667455	48	1
100667456	86	25
100667456	144	49
100667456	157	9
100667456	158	3
100667456	161	8
100667468	27	59
100667470	5	60
100667470	20	1
100667470	63	6
100667470	77	6
100667470	101	1
100667470	104	2
100667472	116	13
100667472	120	12
100667473	14	4
100667473	18	104
100667473	21	1
100667473	85	1
100667477	116	2
100667477	122	101
100667477	133	1
100667477	140	2
100667478	7	58
100667484	148	53
100667484	159	1
100667486	36	73
100667493	47	118
100667497	11	11
100667497	38	77
100667500	12	3
100667500	31	1
100667500	32	1
100667500	34	72
100667500	35	15
100667500	45	15
100667500	75	1
100667500	86	4
100667501	2	40
100667501	51	4
100667501	84	1
100667501	88	2
100667502	22	79
100667502	31	1
100667502	34	1
100667502	38	3
100667502	47	29
100667503	4	1
100667503	22	9
100667503	23	106
100667503	25	1
100667505	3	92
100667505	25	13
100667505	42	10
100667506	45	104
100667508	18	68
100667508	21	1
100667508	35	54
100667508	36	1
100667508	81	1
100667509	159	45
100667509	160	48
100667509	165	1
100667510	15	1
100667510	28	1
100667510	51	1
100667510	71	1
100667510	104	1
100667510	111	1
100667510	120	1
100667510	126	3
100667510	137	72
100667511	1	4
100667511	65	44
100667512	64	24
100667512	80	1
100667512	101	60
100667512	105	16
100667512	111	1
100667512	113	13
100667513	80	9
100667513	147	13
100667517	146	113
100667520	6	9
100667520	22	121
100667521	34	102
100667523	28	1
100667523	38	15
100667523	46	1
100667523	60	3
100667523	64	1
100667523	83	1
100667536	17	20
100667536	31	1
100667536	45	17
100667536	59	14
100667536	61	1
100667536	82	67
100667548	19	1
100667548	21	110
100667548	31	1
100667548	33	1
100667548	45	1
100667548	46	1
100667548	60	12
100667551	80	51
100667551	81	33
100667551	110	1
100667551	111	1
100667551	126	1
100667551	128	26
100667552	5	50
100667552	56	2
100667552	57	4
100667552	132	31
100667552	137	41
100667553	7	88
100667558	104	9
100667558	106	12
100667558	139	1
100667558	141	45
100667562	20	2
100667562	32	3
100667562	38	3
100667562	100	30
100667562	104	49
100667562	106	7
100667563	111	101
100667563	117	1
100667563	120	1
100667563	126	1
100667567	146	72
100667567	147	2
100667567	163	2
100667583	12	81
100667586	46	1
100667586	54	1
100667586	62	1
100667586	106	8
100667586	112	15
100667587	135	3
100667588	5	30
100667588	54	2
100667588	92	8
100667591	17	2
100667591	31	43
100667595	116	42
100667595	122	18
100667595	130	23
100667596	107	53
100667596	126	72
100667596	132	1
100667598	12	69
100667598	30	1
100667599	126	11
100667604	9	68
100667604	11	2
100667612	72	1
100667612	121	1
100667618	87	129
100667621	11	70
100667621	14	1
100667621	21	1
100667621	53	1
100667621	74	51
100667626	13	1
100667626	17	5
100667626	18	6
100667626	34	1
100667626	45	111
100667633	77	18
100667633	117	1
100667635	3	14
100667635	22	3
100667636	18	125
100667637	1	1
100667637	4	5
100667637	52	1
100667645	87	33
100667645	146	77
100667645	160	2
100667650	45	1
100667650	59	26
100667652	103	92
100667652	164	12
100667658	100	2
100667658	125	56
100667658	126	1
100667658	132	2
100667658	137	40
100667662	20	1
100667662	31	55
100667665	105	3
100667665	116	1
100667666	1	1
100667666	2	77
100667668	28	1
100667668	71	14
100667668	96	1
100667668	120	1
100667668	139	24
100667670	85	6
100667670	128	2
100667670	129	64
100667670	136	4
100667671	17	4
100667671	18	3
100667672	31	57
100667672	46	1
100667672	71	54
100667679	18	61
100667679	22	1
100667679	23	66
100667679	34	2
100667679	36	1
100667681	146	7
100667681	159	75
100667681	164	13
100667683	6	29
100667683	7	30
100667683	13	15
100667684	23	3
100667684	25	4
100667684	41	5
100667684	42	1
100667684	53	1
100667684	70	6
100667684	73	44
100667684	87	47
100667684	114	5
100667685	1	2
100667685	58	1
100667685	104	1
100667685	107	116
100667685	111	1
100667691	18	55
100667691	29	53
100667692	21	1
100667692	34	4
100667692	70	66
100667693	7	1
100667693	21	1
100667693	31	1
100667693	34	3
100667693	45	1
100667693	60	21
100667694	1	5
100667694	2	20
100667694	107	98
100667695	17	1
100667695	31	1
100667695	32	9
100667695	39	74
100667698	19	117
100667703	7	7
100667703	14	47
100667703	31	1
100667703	46	1
100667703	100	70
100667704	34	57
100667704	48	1
100667704	102	55
100667707	22	53
100667707	59	25
100667707	63	44
100667708	7	69
100667708	14	50
100667708	22	1
100667708	36	3
100667710	42	1
100667710	44	1
100667710	85	27
100667710	102	5
100667713	91	10
100667713	107	1
100667713	132	5
100667713	155	62
100667722	57	35
100667722	86	2
100667722	161	77
100667723	20	1
100667723	32	4
100667723	33	48
100667723	34	72
100667723	45	2
100667723	46	1
100667726	92	1
100667726	107	2
100667726	139	57
100667726	141	1
100667727	34	1
100667727	36	9
100667727	45	2
100667727	47	25
100667727	48	1
100667727	101	1
100667727	109	1
100667727	111	14
100667736	17	78
100667736	46	1
100667736	139	32
100667740	1	43
100667742	12	6
100667742	13	2
100667742	17	18
100667742	21	1
100667742	25	1
100667742	26	2
100667742	28	5
100667742	62	6
100667742	84	1
100667745	16	5
100667745	21	4
100667745	58	1
100667745	63	4
100667745	72	8
100667745	86	56
100667745	92	3
100667745	117	1
100667745	134	3
100667745	138	4
100667753	38	2
100667753	45	73
100667753	49	12
100667754	25	2
100667754	42	1
100667754	48	3
100667754	76	28
100667754	78	80
100667754	95	4
100667754	144	7
100667756	2	23
100667756	33	2
100667756	34	2
100667759	70	19
100667759	86	15
100667759	114	11
100667759	127	1
100667759	136	52
100667774	12	93
100667774	17	3
100667774	62	6
100667785	28	27
100667785	116	61
100667785	122	2
100667791	2	4
100667791	13	32
100667793	46	1
100667793	58	1
100667793	77	12
100667793	80	2
100667803	2	41
100667810	70	93
100667810	72	1
100667810	107	1
100667810	126	3
100667810	132	8
100667810	150	2
100667819	77	13
100667819	91	8
100667819	101	102
100667819	111	6
100667823	6	29
100667823	7	49
100667823	9	1
100667823	13	4
100667823	18	1
100667823	19	1
100667823	34	6
100667825	36	132
100667828	29	3
100667828	63	28
100667828	111	56
100667830	82	128
100667837	136	113
100667838	127	36
100667838	136	76
100667838	146	6
100667840	29	1
100667840	31	1
100667840	34	1
100667840	114	39
100667849	31	91
100667855	18	3
100667855	21	3
100667855	36	1
100667855	76	116
100667855	94	3
100667855	107	5
100667860	21	1
100667860	36	6
100667860	53	22
100667860	75	24
100667860	94	70
100667860	95	1
100667865	52	106
100667865	61	1
100667865	62	4
100667866	5	1
100667866	6	9
100667866	7	1
100667866	20	41
100667866	45	3
100667866	46	1
100667866	49	44
100667866	59	2
100667869	51	112
100667870	21	59
100667870	36	1
100667870	39	54
100667870	73	9
100667872	12	118
100667876	102	97
100667877	3	12
100667877	25	101
100667877	85	2
100667881	12	1
100667881	17	34
100667883	75	1
100667883	139	128
100667886	18	62
100667886	36	4
100667886	37	57
100667888	144	6
100667888	146	1
100667888	155	7
100667888	160	6
100667888	163	1
100667891	1	21
100667891	7	67
100667891	13	2
100667893	31	100
100667896	2	36
100667896	17	72
100667897	44	26
100667897	144	56
100667897	146	13
100667897	147	3
100667897	160	2
100667900	12	30
100667900	26	1
100667900	28	2
100667900	32	84
100667900	71	8
100667907	12	25
100667907	17	1
100667907	21	1
100667907	38	9
100667907	56	21
100667914	20	97
100667914	56	3
100667914	63	1
100667923	9	128
100667927	39	33
100667927	78	3
100667927	114	1
100667935	85	107
100667935	103	2
100667936	42	8
100667936	47	9
100667936	85	57
100667944	12	76
100667944	14	47
100667944	20	1
100667945	36	14
100667945	46	95
100667945	59	1
100667945	83	2
100667957	1	23
100667957	14	4
100667964	12	28
100667964	13	96
100667969	6	7
100667975	3	6
100667975	29	4
100667975	34	2
100667975	35	10
100667975	36	3
100667983	99	13
100667983	104	88
100667983	106	27
100667983	111	1
100667984	21	3
100667984	23	35
100667984	34	89
100667985	5	46
100667985	6	1
100667985	23	2
100667985	36	6
100667985	37	6
100667985	39	23
100667985	40	1
100667985	54	1
100667987	73	13
100667987	82	56
100667987	83	3
100667987	111	18
100667988	1	45
100667988	2	1
100667988	80	18
100667990	147	45
100667990	159	57
100667990	161	8
100667997	12	46
100667997	17	1
100667997	30	39
100667997	38	3
100668001	6	2
100668001	14	3
100668006	1	22
100668006	7	1
100668006	51	1
